Fecha,Semana,Provincia,Distrito,Clima,Pluvio_Min,Pluvio_Max,Nubosidad,Presión,Viento_Min,Viento_Max,Temp_Min,Temp_Max,Punto_Rocío
2020-06-08,24,LIMA,MIRAFLORES,Despejado,0.0,0.0,0.9,1015.0,6.0,9.0,14.0,20.0,15.0
2020-06-08,24,LIMA,PACHACAMAC,Despejado,0.0,0.0,0.4,1015.0,4.0,8.0,16.0,20.0,13.0
2020-06-08,24,LIMA,PUCUSANA,Niebla,0.0,0.0,0.7,1016.0,4.0,9.0,15.0,18.0,16.0
2020-06-08,24,LIMA,PUEBLO LIBRE,Despejado,0.0,0.0,0.8,1014.0,7.0,9.0,15.0,19.0,16.0
2020-06-08,24,LIMA,PUENTE PIEDRA,Despejado,0.0,0.0,,1015.0,5.0,9.0,16.0,20.0,14.0
2020-06-08,24,LIMA,PUNTA HERMOSA,Despejado,0.0,0.0,1.0,1016.0,4.0,7.0,14.0,20.0,14.0
2020-06-08,24,LIMA,PUNTA NEGRA,Despejado,0.0,0.0,0.2,1014.0,4.0,6.0,15.0,20.0,12.0
2020-06-08,24,LIMA,RIMAC,Niebla,0.0,0.0,0.5,1014.0,4.0,10.0,14.0,21.0,13.0
2020-06-08,24,LIMA,SAN BARTOLO,Niebla,0.0,0.0,1.0,1015.0,4.0,8.0,15.0,20.0,14.0
2020-06-08,24,LIMA,SAN BORJA,Niebla,0.0,0.0,0.8,1015.0,4.0,10.0,14.0,20.0,14.0
2020-06-08,24,LIMA,SAN ISIDRO,Niebla,0.0,0.0,0.5,1015.0,6.0,9.0,14.0,20.0,15.0
2020-06-08,24,LIMA,SAN JUAN DE LURIGANCHO,Niebla,0.0,0.0,0.6,1014.0,2.0,11.0,15.0,22.0,13.0
2020-06-08,24,LIMA,SAN JUAN DE MIRAFLORES,Despejado,0.0,0.0,0.8,1014.0,5.0,9.0,15.0,19.0,15.0
2020-06-08,24,LIMA,SAN LUIS,Niebla,0.0,0.0,1.0,1015.0,2.0,11.0,14.0,21.0,14.0
2020-06-08,24,LIMA,SAN MARTIN DE PORRES,Despejado,0.0,0.0,0.7,1014.0,7.0,9.0,16.0,20.0,14.0
2020-06-08,24,LIMA,SAN MIGUEL,Despejado,0.0,0.0,0.6,1014.0,9.0,8.0,15.0,19.0,16.0
2020-06-08,24,LIMA,SANTA ANITA,Niebla,0.0,0.0,0.5,1014.0,2.0,10.0,14.0,21.0,14.0
2020-06-08,24,LIMA,SANTA MARIA DEL MAR,Niebla,0.0,0.0,1.0,1015.0,4.0,9.0,15.0,19.0,14.0
2020-06-08,24,LIMA,SANTA ROSA,Niebla,0.0,0.0,0.9,1016.0,6.0,8.0,16.0,19.0,15.0
2020-06-08,24,LIMA,SANTIAGO DE SURCO,Despejado,0.0,0.0,,1014.0,4.0,10.0,15.0,20.0,15.0
2020-06-08,24,LIMA,SURQUILLO,Niebla,0.0,0.0,,1015.0,4.0,10.0,,20.0,15.0
2020-06-08,24,LIMA,VILLA EL SALVADOR,Despejado,0.0,0.0,0.6,1014.0,7.0,9.0,16.0,19.0,15.0
2020-06-08,24,LIMA,VILLA MARIA DEL TRIUNFO,Despejado,0.0,0.0,1.0,1016.0,5.0,9.0,16.0,19.0,14.0
2020-06-15,25,CALLAO,BELLAVISTA,Despejado,0.0,0.0,1.0,1015.0,10.0,18.0,17.0,18.0,14.0
2020-06-15,25,CALLAO,CALLAO,Despejado,0.0,0.0,1.0,1016.0,10.0,17.0,17.0,18.0,14.0
2020-06-15,25,CALLAO,CARMEN DE LA LEGUA REYNOSO,Despejado,0.0,0.0,1.0,1015.0,9.0,16.0,16.0,18.0,13.0
2020-06-15,25,CALLAO,LA PERLA,Despejado,0.0,0.0,1.0,1015.0,11.0,18.0,17.0,18.0,16.0
2020-06-15,25,CALLAO,LA PUNTA,Despejado,0.0,0.0,1.0,1016.0,12.0,18.0,17.0,18.0,15.0
2020-06-15,25,CALLAO,MI PERU,Niebla,0.0,0.0,1.0,1016.0,6.0,13.0,15.0,19.0,14.0
2020-06-15,25,CALLAO,VENTANILLA,Despejado,0.0,0.0,1.0,1014.0,8.0,14.0,16.0,18.0,14.0
2020-06-15,25,LIMA,ANCON,Despejado,0.0,0.0,1.0,1014.0,4.0,11.0,15.0,19.0,12.0
2020-06-15,25,LIMA,ATE,Niebla,0.0,0.0,1.0,1015.0,3.0,10.0,15.0,18.0,11.0
2020-06-15,25,LIMA,BARRANCO,Despejado,0.0,0.0,1.0,1016.0,8.0,14.0,15.25,18.0,16.0
2020-06-15,25,LIMA,BREÑA,Niebla,0.0,0.0,,1016.0,7.0,15.0,15.0,19.0,14.0
2020-06-15,25,LIMA,CARABAYLLO,Despejado,0.0,0.0,1.0,1015.0,3.0,11.0,16.0,18.0,8.0
2020-06-15,25,LIMA,CHACLACAYO,Despejado,0.0,0.0,1.0,1015.0,4.0,10.0,17.0,21.0,6.0
2020-06-15,25,LIMA,CHORRILLOS,Despejado,0.0,0.0,1.0,1016.0,9.0,15.0,16.0,17.0,16.0
2020-06-15,25,LIMA,CIENEGUILLA,Despejado,0.0,0.0,1.0,1016.0,4.0,9.0,17.0,19.0,7.0
2020-06-15,25,LIMA,COMAS,Niebla,0.0,0.0,1.0,1017.0,5.0,13.0,16.0,20.0,13.0
2020-06-15,25,LIMA,EL AGUSTINO,Niebla,0.0,0.0,1.0,1016.0,3.0,12.0,14.0,19.0,12.0
2020-06-15,25,LIMA,INDEPENDENCIA,Niebla,0.0,0.0,1.0,1015.0,6.0,14.0,15.0,19.0,14.0
2020-06-15,25,LIMA,JESUS MARIA,Niebla,0.0,0.0,,1017.0,7.0,15.0,15.0,18.0,15.0
2020-06-15,25,LIMA,LA MOLINA,Niebla,0.0,0.0,1.0,1015.0,4.0,12.0,15.0,18.0,14.0
2020-06-15,25,LIMA,LA VICTORIA,Niebla,0.0,0.0,,1015.0,5.0,13.0,14.0,19.0,14.0
2020-06-15,25,LIMA,LIMA,Niebla,0.0,0.0,1.0,1015.0,7.0,14.0,14.0,19.0,15.0
2020-06-15,25,LIMA,LINCE,Niebla,0.0,0.0,1.0,1015.0,7.0,14.0,15.0,18.0,16.0
2020-06-15,25,LIMA,LOS OLIVOS,Despejado,0.0,0.0,1.0,1016.0,7.0,15.0,15.0,19.0,14.0
2020-06-15,25,LIMA,LURIGANCHO,Despejado,0.0,0.0,,1015.0,4.0,10.0,16.0,21.0,7.0
2020-06-15,25,LIMA,LURIN,Despejado,0.0,0.0,1.0,1015.0,6.0,11.0,15.75,18.0,10.0
2020-06-15,25,LIMA,MAGDALENA DEL MAR,Despejado,0.0,0.0,,1015.0,9.0,16.0,16.0,18.0,15.0
2020-06-15,25,LIMA,MIRAFLORES,Despejado,0.0,0.0,1.0,1016.0,7.0,14.0,14.666666666666666,18.0,15.0
2020-06-15,25,LIMA,PACHACAMAC,Despejado,0.0,0.0,1.0,1015.0,5.0,10.0,17.0,18.0,11.0
2020-06-15,25,LIMA,PUCUSANA,Niebla,0.0,0.0,1.0,1016.0,7.0,14.0,16.0,18.0,15.0
2020-06-15,25,LIMA,PUEBLO LIBRE,Despejado,0.0,0.0,1.0,1016.0,8.0,16.0,16.0,18.0,16.0
2020-06-15,25,LIMA,PUENTE PIEDRA,Despejado,0.0,0.0,,1016.0,6.0,13.0,15.0,19.0,13.0
2020-06-15,25,LIMA,PUNTA HERMOSA,Despejado,0.0,0.0,1.0,1015.0,4.0,10.0,17.0,18.0,13.0
2020-06-15,25,LIMA,PUNTA NEGRA,Despejado,0.0,0.0,1.0,1013.0,4.0,10.0,17.0,18.0,10.0
2020-06-15,25,LIMA,RIMAC,Niebla,0.0,0.0,1.0,1016.0,5.0,13.0,14.0,19.0,12.0
2020-06-15,25,LIMA,SAN BARTOLO,Niebla,0.0,0.0,1.0,1016.0,4.0,11.0,16.0,18.0,13.0
2020-06-15,25,LIMA,SAN BORJA,Niebla,0.0,0.0,1.0,1016.0,6.0,13.0,15.0,18.0,13.0
2020-06-15,25,LIMA,SAN ISIDRO,Niebla,0.0,0.0,1.0,1016.0,7.0,14.0,15.0,18.0,16.0
2020-06-15,25,LIMA,SAN JUAN DE LURIGANCHO,Niebla,0.0,0.0,1.0,1017.0,3.0,11.0,14.0,21.0,12.0
2020-06-15,25,LIMA,SAN JUAN DE MIRAFLORES,Despejado,0.0,0.0,1.0,1015.0,7.0,13.0,16.0,17.0,15.0
2020-06-15,25,LIMA,SAN LUIS,Niebla,0.0,0.0,1.0,1016.0,4.0,12.0,14.0,19.0,14.0
2020-06-15,25,LIMA,SAN MARTIN DE PORRES,Despejado,0.0,0.0,1.0,1015.0,9.0,16.0,16.0,18.0,14.0
2020-06-15,25,LIMA,SAN MIGUEL,Despejado,0.0,0.0,1.0,1014.0,10.0,17.0,16.0,18.0,15.0
2020-06-15,25,LIMA,SANTA ANITA,Niebla,0.0,0.0,1.0,1016.0,3.0,11.0,14.0,19.0,14.0
2020-06-15,25,LIMA,SANTA MARIA DEL MAR,Niebla,0.0,0.0,1.0,1014.0,5.0,13.0,16.0,18.0,14.0
2020-06-15,25,LIMA,SANTA ROSA,Niebla,0.0,0.0,1.0,1015.0,5.0,13.0,15.0,19.0,15.0
2020-06-15,25,LIMA,SANTIAGO DE SURCO,Despejado,0.0,0.0,,1016.0,6.0,13.0,15.0,18.0,15.0
2020-06-15,25,LIMA,SURQUILLO,Niebla,0.0,0.0,,1016.0,6.0,13.0,,18.0,15.0
2020-06-15,25,LIMA,VILLA EL SALVADOR,Despejado,0.0,0.0,1.0,1016.0,9.0,14.0,16.0,17.0,14.0
2020-06-15,25,LIMA,VILLA MARIA DEL TRIUNFO,Despejado,0.0,0.0,1.0,1015.0,7.0,13.0,16.0,17.0,13.0
2020-06-22,26,CALLAO,BELLAVISTA,Niebla,0.0,0.0,1.0,1014.0,8.0,11.0,17.0,17.0,15.0
2020-06-22,26,CALLAO,CALLAO,Niebla,0.0,0.0,1.0,1014.0,7.0,11.0,16.5,17.0,15.0
2020-06-22,26,CALLAO,CARMEN DE LA LEGUA REYNOSO,Niebla,0.0,0.0,0.8,1014.0,6.0,11.0,16.0,17.0,14.0
2020-06-22,26,CALLAO,LA PERLA,Niebla,0.0,0.0,0.9,1014.0,8.0,11.0,17.0,17.0,14.0
2020-06-22,26,CALLAO,LA PUNTA,Niebla,0.0,0.0,0.4,1014.0,9.0,11.0,17.0,17.0,15.0
2020-06-22,26,CALLAO,MI PERU,Despejado,0.0,0.0,0.9,1016.0,3.0,11.0,15.0,18.0,13.0
2020-06-22,26,CALLAO,VENTANILLA,Despejado,0.0,0.0,0.8,1015.0,4.0,11.0,16.0,17.0,14.0
2020-06-22,26,LIMA,ANCON,Despejado,0.0,0.0,0.6,1014.0,3.0,10.0,15.333333333333334,18.0,12.0
2020-06-22,26,LIMA,ATE,Despejado,0.0,0.0,0.5,1016.0,2.0,7.0,14.0,17.0,10.0
2020-06-22,26,LIMA,BARRANCO,Niebla,0.0,0.0,0.7,1016.0,4.0,11.0,14.0,17.0,14.0
2020-06-22,26,LIMA,BREÑA,Despejado,0.0,0.0,,1013.0,5.0,10.0,14.0,18.0,14.0
2020-06-22,26,LIMA,CARABAYLLO,Despejado,0.0,0.0,0.5,1015.0,6.0,8.0,15.0,19.0,9.0
2020-06-22,26,LIMA,CHACLACAYO,Despejado,0.0,0.0,0.2,1015.0,1.0,8.0,16.0,19.0,6.0
2020-06-22,26,LIMA,CHORRILLOS,Niebla,0.0,0.0,0.9,1013.0,4.0,11.0,14.0,17.0,15.0
2020-06-22,26,LIMA,CIENEGUILLA,Despejado,0.0,0.0,0.2,1014.0,1.0,6.0,16.0,19.0,7.0
2020-06-22,26,LIMA,COMAS,Despejado,0.0,0.0,0.8,1015.0,3.0,12.0,17.0,18.0,13.0
2020-06-22,26,LIMA,EL AGUSTINO,Despejado,0.0,0.0,0.3,1016.0,3.0,10.0,12.0,18.0,12.0
2020-06-22,26,LIMA,INDEPENDENCIA,Despejado,0.0,0.0,0.6,1014.0,4.0,11.0,15.0,18.0,13.0
2020-06-22,26,LIMA,JESUS MARIA,Despejado,0.0,0.0,,1015.0,5.0,10.0,14.0,17.0,15.0
2020-06-22,26,LIMA,LA MOLINA,Despejado,0.0,0.0,0.3,1014.0,3.0,9.0,13.0,17.0,14.0
2020-06-22,26,LIMA,LA VICTORIA,Despejado,0.0,0.0,,1014.0,4.0,10.0,12.0,18.0,14.0
2020-06-22,26,LIMA,LIMA,Despejado,0.0,0.0,0.8,1014.0,5.0,10.0,14.0,18.0,15.0
2020-06-22,26,LIMA,LINCE,Despejado,0.0,0.0,0.9,1015.0,5.0,11.0,14.666666666666666,18.0,13.0
2020-06-22,26,LIMA,LOS OLIVOS,Despejado,0.0,0.0,0.8,1014.0,4.0,11.0,16.0,18.0,15.0
2020-06-22,26,LIMA,LURIGANCHO,Despejado,0.0,0.0,,1015.0,2.0,8.0,16.0,19.0,6.0
2020-06-22,26,LIMA,LURIN,Despejado,0.0,0.0,0.4,1015.0,6.0,8.0,14.0,18.0,11.0
2020-06-22,26,LIMA,MAGDALENA DEL MAR,Niebla,0.0,0.0,,1014.0,6.0,11.0,15.0,17.0,15.0
2020-06-22,26,LIMA,MIRAFLORES,Niebla,0.0,0.0,0.9,1013.0,5.0,11.0,14.666666666666666,17.0,14.0
2020-06-22,26,LIMA,PACHACAMAC,Despejado,0.0,0.0,0.3,1015.0,5.0,8.0,14.0,18.0,9.0
2020-06-22,26,LIMA,PUCUSANA,Niebla,0.0,0.0,0.2,1016.0,5.0,10.0,15.0,17.0,14.0
2020-06-22,26,LIMA,PUEBLO LIBRE,Niebla,0.0,0.0,0.5,1016.0,6.0,11.0,15.0,17.0,14.0
2020-06-22,26,LIMA,PUENTE PIEDRA,Despejado,0.0,0.0,,1014.0,4.0,11.0,16.0,18.0,13.0
2020-06-22,26,LIMA,PUNTA HERMOSA,Despejado,0.0,0.0,0.6,1015.0,6.0,8.0,13.0,18.0,12.0
2020-06-22,26,LIMA,PUNTA NEGRA,Despejado,0.0,0.0,0.4,1014.0,5.0,8.0,13.0,18.0,11.0
2020-06-22,26,LIMA,RIMAC,Despejado,0.0,0.0,0.7,1013.0,4.0,11.0,14.0,18.0,13.0
2020-06-22,26,LIMA,SAN BARTOLO,Niebla,0.0,0.0,0.6,1014.0,4.0,9.0,14.0,18.0,12.0
2020-06-22,26,LIMA,SAN BORJA,Despejado,0.0,0.0,0.5,1016.0,3.0,10.0,13.0,18.0,13.0
2020-06-22,26,LIMA,SAN ISIDRO,Despejado,0.0,0.0,0.7,1013.0,5.0,11.0,14.0,17.0,14.0
2020-06-22,26,LIMA,SAN JUAN DE LURIGANCHO,Despejado,0.0,0.0,0.4,1013.0,2.0,11.0,16.0,19.0,10.0
2020-06-22,26,LIMA,SAN JUAN DE MIRAFLORES,Niebla,0.0,0.0,0.7,1014.0,4.0,11.0,14.0,17.0,15.0
2020-06-22,26,LIMA,SAN LUIS,Despejado,0.0,0.0,0.6,1013.0,3.0,10.0,14.0,18.0,14.0
2020-06-22,26,LIMA,SAN MARTIN DE PORRES,Despejado,0.0,0.0,0.8,1014.0,5.0,11.0,16.0,17.0,14.0
2020-06-22,26,LIMA,SAN MIGUEL,Niebla,0.0,0.0,0.7,1015.0,7.0,11.0,16.0,17.0,13.0
2020-06-22,26,LIMA,SANTA ANITA,Despejado,0.0,0.0,0.6,1013.0,2.0,9.0,13.0,18.0,13.0
2020-06-22,26,LIMA,SANTA MARIA DEL MAR,Niebla,0.0,0.0,0.6,1015.0,4.0,10.0,15.0,17.0,15.0
2020-06-22,26,LIMA,SANTA ROSA,Despejado,0.0,0.0,0.7,1015.0,3.0,10.0,15.0,18.0,13.0
2020-06-22,26,LIMA,SANTIAGO DE SURCO,Niebla,0.0,0.0,,1013.0,3.0,10.0,15.0,17.0,15.0
2020-06-22,26,LIMA,SURQUILLO,Despejado,0.0,0.0,,1013.0,4.0,11.0,,18.0,14.0
2020-06-22,26,LIMA,VILLA EL SALVADOR,Niebla,0.0,0.0,0.8,1013.0,5.0,10.0,15.0,17.0,14.0
2020-06-22,26,LIMA,VILLA MARIA DEL TRIUNFO,Despejado,0.0,0.0,0.3,1015.0,4.0,9.0,14.0,17.0,14.0
2020-06-30,27,CALLAO,BELLAVISTA,Despejado,0.0,0.0,1.0,1014.0,13.0,16.0,17.0,17.0,14.0
2020-06-30,27,CALLAO,CALLAO,Despejado,0.0,0.0,0.9,1015.0,13.0,16.0,16.0,17.0,14.0
2020-06-30,27,CALLAO,CARMEN DE LA LEGUA REYNOSO,Despejado,0.0,0.0,0.5,1013.0,12.0,15.0,16.0,18.0,13.0
2020-06-30,27,CALLAO,LA PERLA,Despejado,0.0,0.0,1.0,1014.0,14.0,16.0,16.0,17.0,13.0
2020-06-30,27,CALLAO,LA PUNTA,Despejado,0.0,0.0,0.5,1015.0,16.0,16.0,16.0,17.0,14.0
2020-06-30,27,CALLAO,MI PERU,Niebla,0.0,0.0,1.0,1015.0,8.0,14.0,15.0,19.0,12.0
2020-06-30,27,CALLAO,VENTANILLA,Despejado,0.0,0.0,0.5,1015.0,10.0,16.0,16.0,18.0,13.0
2020-06-30,27,LIMA,ANCON,Despejado,0.0,0.0,0.6,1013.0,1.0,10.0,15.333333333333334,19.0,10.0
2020-06-30,27,LIMA,ATE,Despejado,0.0,0.0,0.4,1016.0,4.0,11.0,13.0,19.0,12.0
2020-06-30,27,LIMA,BARRANCO,Despejado,0.0,0.0,0.5,1015.0,10.0,14.0,16.0,17.0,12.0
2020-06-30,27,LIMA,BREÑA,Despejado,0.0,0.0,,1015.0,10.0,13.0,15.0,18.0,12.0
2020-06-30,27,LIMA,CARABAYLLO,Despejado,0.0,0.0,0.2,1015.0,6.0,7.0,15.0,20.0,9.0
2020-06-30,27,LIMA,CHACLACAYO,Despejado,0.0,0.0,0.2,1013.0,7.0,10.0,14.0,20.0,7.0
2020-06-30,27,LIMA,CHORRILLOS,Despejado,0.0,0.0,0.9,1015.0,11.0,15.0,15.25,16.0,11.0
2020-06-30,27,LIMA,CIENEGUILLA,Despejado,0.0,0.0,0.4,1015.0,5.0,9.0,14.0,20.0,9.0
2020-06-30,27,LIMA,COMAS,Despejado,0.0,0.0,0.2,1017.0,7.0,12.0,15.0,19.0,13.0
2020-06-30,27,LIMA,EL AGUSTINO,Despejado,0.0,0.0,0.5,1017.0,6.0,10.0,14.0,19.0,12.0
2020-06-30,27,LIMA,INDEPENDENCIA,Despejado,0.0,0.0,0.7,1013.0,8.0,13.0,15.0,19.0,12.0
2020-06-30,27,LIMA,JESUS MARIA,Despejado,0.0,0.0,,1017.0,10.0,13.0,15.0,18.0,12.0
2020-06-30,27,LIMA,LA MOLINA,Despejado,0.0,0.0,0.5,1014.0,6.0,11.0,14.0,18.0,11.0
2020-06-30,27,LIMA,LA VICTORIA,Despejado,0.0,0.0,,1013.0,8.0,12.0,14.0,18.0,11.0
2020-06-30,27,LIMA,LIMA,Despejado,0.0,0.0,0.5,1013.0,9.0,13.0,14.0,18.0,12.0
2020-06-30,27,LIMA,LINCE,Despejado,0.0,0.0,1.0,1015.0,10.0,13.0,15.0,18.0,12.0
2020-06-30,27,LIMA,LOS OLIVOS,Despejado,0.0,0.0,0.4,1015.0,9.0,14.0,15.0,19.0,13.0
2020-06-30,27,LIMA,LURIGANCHO,Despejado,0.0,0.0,,1015.0,7.0,11.0,14.0,20.0,8.0
2020-06-30,27,LIMA,LURIN,Despejado,0.0,0.0,0.5,1015.0,4.0,9.0,15.0,18.0,12.0
2020-06-30,27,LIMA,MAGDALENA DEL MAR,Despejado,0.0,0.0,,1014.0,12.0,14.0,15.0,18.0,13.0
2020-06-30,27,LIMA,MIRAFLORES,Despejado,0.0,0.0,1.0,1015.0,10.0,13.0,15.0,17.0,12.0
2020-06-30,27,LIMA,PACHACAMAC,Despejado,0.0,0.0,0.3,1015.0,3.0,9.0,16.0,18.0,11.0
2020-06-30,27,LIMA,PUCUSANA,Niebla,0.0,0.0,0.7,1017.0,6.0,12.0,14.0,17.0,12.0
2020-06-30,27,LIMA,PUEBLO LIBRE,Despejado,0.0,0.0,0.6,1016.0,11.0,14.0,15.0,18.0,12.0
2020-06-30,27,LIMA,PUENTE PIEDRA,Despejado,0.0,0.0,,1015.0,8.0,13.0,15.0,19.0,12.0
2020-06-30,27,LIMA,PUNTA HERMOSA,Despejado,0.0,0.0,0.7,1015.0,3.0,8.0,14.0,19.0,13.0
2020-06-30,27,LIMA,PUNTA NEGRA,Despejado,0.0,0.0,0.4,1014.0,3.0,7.0,14.0,19.0,10.0
2020-06-30,27,LIMA,RIMAC,Despejado,0.0,0.0,0.4,1014.0,7.0,12.0,15.0,19.0,12.0
2020-06-30,27,LIMA,SAN BARTOLO,Niebla,0.0,0.0,0.6,1015.0,3.0,9.0,13.0,19.0,12.0
2020-06-30,27,LIMA,SAN BORJA,Despejado,0.0,0.0,0.7,1017.0,8.0,12.0,15.0,18.0,12.0
2020-06-30,27,LIMA,SAN ISIDRO,Despejado,0.0,0.0,0.5,1015.0,10.0,13.0,15.0,18.0,12.0
2020-06-30,27,LIMA,SAN JUAN DE LURIGANCHO,Despejado,0.0,0.0,0.3,1014.0,4.0,10.0,15.0,20.0,11.0
2020-06-30,27,LIMA,SAN JUAN DE MIRAFLORES,Despejado,0.0,0.0,0.8,1014.0,8.0,13.0,16.0,17.0,11.0
2020-06-30,27,LIMA,SAN LUIS,Despejado,0.0,0.0,0.5,1015.0,7.0,11.0,14.0,19.0,11.0
2020-06-30,27,LIMA,SAN MARTIN DE PORRES,Despejado,0.0,0.0,0.5,1014.0,11.0,15.0,16.0,18.0,13.0
2020-06-30,27,LIMA,SAN MIGUEL,Despejado,0.0,0.0,0.6,1015.0,13.0,15.0,16.0,17.0,13.0
2020-06-30,27,LIMA,SANTA ANITA,Despejado,0.0,0.0,0.4,1014.0,5.0,10.0,14.0,19.0,11.0
2020-06-30,27,LIMA,SANTA MARIA DEL MAR,Niebla,0.0,0.0,0.6,1016.0,5.0,11.0,13.0,18.0,13.0
2020-06-30,27,LIMA,SANTA ROSA,Niebla,0.0,0.0,0.6,1015.0,7.0,14.0,15.0,18.0,13.0
2020-06-30,27,LIMA,SANTIAGO DE SURCO,Despejado,0.0,0.0,,1015.0,8.0,13.0,15.0,17.0,12.0
2020-06-30,27,LIMA,SURQUILLO,Despejado,0.0,0.0,,1015.0,9.0,13.0,,18.0,11.0
2020-06-30,27,LIMA,VILLA EL SALVADOR,Despejado,0.0,0.0,0.6,1015.0,9.0,14.0,16.0,16.0,13.0
2020-06-30,27,LIMA,VILLA MARIA DEL TRIUNFO,Despejado,0.0,0.0,0.8,1016.0,6.0,13.0,16.0,17.0,13.0
2020-07-01,27,CALLAO,BELLAVISTA,Despejado,0.0,0.0,0.9,1014.0,8.0,9.0,15.5,17.0,13.0
2020-07-01,27,CALLAO,CALLAO,Despejado,0.0,0.0,0.9,1015.0,8.0,9.0,16.0,17.0,13.0
2020-07-01,27,CALLAO,CARMEN DE LA LEGUA REYNOSO,Despejado,0.0,0.0,0.7,1014.0,7.0,9.0,15.0,17.0,13.0
2020-07-01,27,CALLAO,LA PERLA,Despejado,0.0,0.0,1.0,1014.0,8.0,9.0,16.0,17.0,13.0
2020-07-01,27,CALLAO,LA PUNTA,Despejado,0.0,0.0,0.5,1015.0,9.0,9.0,16.0,17.0,13.0
2020-07-01,27,CALLAO,MI PERU,Niebla,0.0,0.0,0.9,1015.0,5.0,10.0,14.0,18.0,12.0
2020-07-01,27,CALLAO,VENTANILLA,Despejado,0.0,0.0,0.9,1014.0,6.0,9.0,14.0,17.0,12.0
2020-07-01,27,LIMA,ANCON,Despejado,0.0,0.0,0.4,1014.0,3.0,9.0,15.0,18.0,11.0
2020-07-01,27,LIMA,ATE,Niebla,0.0,0.0,0.5,1015.0,4.0,7.0,12.0,18.0,9.0
2020-07-01,27,LIMA,BARRANCO,Despejado,0.0,0.0,0.9,1014.0,5.0,10.0,15.0,17.0,12.0
2020-07-01,27,LIMA,BREÑA,Niebla,0.0,0.0,,1014.0,4.0,9.0,14.0,18.0,13.0
2020-07-01,27,LIMA,CARABAYLLO,Despejado,0.0,0.0,0.3,1013.0,3.0,9.0,15.0,18.0,7.0
2020-07-01,27,LIMA,CHACLACAYO,Despejado,0.0,0.0,0.1,1014.0,5.0,6.0,14.0,20.0,4.0
2020-07-01,27,LIMA,CHORRILLOS,Despejado,0.0,0.0,1.0,1015.0,6.0,10.0,16.0,17.0,14.0
2020-07-01,27,LIMA,CIENEGUILLA,Despejado,0.0,0.0,0.3,1014.0,5.0,6.0,13.0,19.0,7.0
2020-07-01,27,LIMA,COMAS,Niebla,0.0,0.0,0.6,1017.0,3.0,11.0,14.0,18.0,13.0
2020-07-01,27,LIMA,EL AGUSTINO,Niebla,0.0,0.0,0.6,1016.0,2.0,10.0,13.0,18.0,11.0
2020-07-01,27,LIMA,INDEPENDENCIA,Niebla,0.0,0.0,0.7,1014.0,4.0,10.0,14.0,18.0,12.0
2020-07-01,27,LIMA,JESUS MARIA,Niebla,0.0,0.0,,1017.0,5.0,9.0,14.0,17.0,12.0
2020-07-01,27,LIMA,LA MOLINA,Niebla,0.0,0.0,0.5,1014.0,3.0,9.0,13.0,18.0,13.0
2020-07-01,27,LIMA,LA VICTORIA,Niebla,0.0,0.0,,1014.0,3.0,10.0,14.0,18.0,13.0
2020-07-01,27,LIMA,LIMA,Niebla,0.0,0.0,0.7,1014.0,4.0,9.0,14.0,18.0,12.0
2020-07-01,27,LIMA,LINCE,Niebla,0.0,0.0,1.0,1013.0,4.0,10.0,13.666666666666666,17.0,11.0
2020-07-01,27,LIMA,LOS OLIVOS,Despejado,0.0,0.0,0.7,1015.0,5.0,10.0,15.0,18.0,13.0
2020-07-01,27,LIMA,LURIGANCHO,Despejado,0.0,0.0,,1014.0,4.0,7.0,14.666666666666666,20.0,5.0
2020-07-01,27,LIMA,LURIN,Despejado,0.0,0.0,0.4,1014.0,2.0,9.0,15.0,17.0,9.0
2020-07-01,27,LIMA,MAGDALENA DEL MAR,Despejado,0.0,0.0,,1014.0,6.0,9.0,15.0,17.0,13.0
2020-07-01,27,LIMA,MIRAFLORES,Despejado,0.0,0.0,1.0,1015.0,5.0,10.0,15.0,17.0,13.0
2020-07-01,27,LIMA,PACHACAMAC,Despejado,0.0,0.0,0.3,1014.0,3.0,8.0,15.0,17.0,9.0
2020-07-01,27,LIMA,PUCUSANA,Niebla,0.0,0.0,0.8,1016.0,4.0,10.0,16.0,16.0,13.0
2020-07-01,27,LIMA,PUEBLO LIBRE,Despejado,0.0,0.0,0.9,1015.0,6.0,9.0,15.0,17.0,12.0
2020-07-01,27,LIMA,PUENTE PIEDRA,Despejado,0.0,0.0,,1015.0,5.0,10.0,14.0,18.0,12.0
2020-07-01,27,LIMA,PUNTA HERMOSA,Despejado,0.0,0.0,0.4,1014.0,1.0,8.0,14.0,17.0,14.0
2020-07-01,27,LIMA,PUNTA NEGRA,Despejado,0.0,0.0,0.2,1015.0,0.0,8.0,14.0,18.0,9.0
2020-07-01,27,LIMA,RIMAC,Niebla,0.0,0.0,0.6,1014.0,3.0,10.0,14.0,18.0,12.0
2020-07-01,27,LIMA,SAN BARTOLO,Niebla,0.0,0.0,0.4,1015.0,1.0,9.0,14.0,18.0,12.0
2020-07-01,27,LIMA,SAN BORJA,Niebla,0.0,0.0,0.8,1016.0,3.0,10.0,14.0,18.0,11.0
2020-07-01,27,LIMA,SAN ISIDRO,Niebla,0.0,0.0,0.7,1015.0,5.0,10.0,14.25,17.0,11.0
2020-07-01,27,LIMA,SAN JUAN DE LURIGANCHO,Niebla,0.0,0.0,0.2,1014.0,2.0,11.0,13.0,19.0,12.0
