Fecha,Ubigeo,Semana,Clima,Pluvio_Min,Pluvio_Max,Nubosidad,Presión,Viento_Min,Viento_Max,Temp_Min,Temp_Max,Punto_Rocío
2021-05-08,150113,18,Despejado,0.0,0.0,,1017.0,9.0,17.0,17.0,20.0,16.0
2021-05-15,150113,19,,,,,1015.0,4.0,11.0,,,
2021-05-16,150113,19,Despejado,0.0,0.0,,,,,15.0,18.0,14.0
2021-05-22,150113,20,,,,,1015.0,5.0,9.0,,,
2021-05-23,150113,20,Niebla,0.0,0.0,,,,,16.25,20.0,14.0
2021-05-31,150113,22,Despejado,0.0,0.0,,1017.0,8.0,10.0,16.0,19.0,16.0
2021-06-01,150113,22,Despejado,0.0,0.0,,1017.0,10.0,15.0,17.0,18.0,15.0
2021-06-08,150113,23,Despejado,0.0,0.0,,1017.0,4.0,11.0,16.0,20.0,13.0
2021-06-15,150113,24,Despejado,0.0,0.0,,1019.0,4.0,12.0,16.0,20.0,15.0
2022-01-08,150113,1,Despejado,0.0,0.0,,1015.0,5.0,13.0,20.0,23.0,18.0
2022-01-15,150113,2,,,,,1014.0,7.0,12.0,,,
2022-01-16,150113,2,Niebla,0.0,0.0,,,,,20.0,24.0,19.0
2022-01-22,150113,3,,,,,1012.0,9.0,12.0,,,
2022-01-23,150113,3,Despejado,0.0,0.0,,,,,19.666666666666668,24.0,19.0
2022-01-31,150113,5,Niebla,0.0,0.0,,1015.0,6.0,12.0,19.666666666666668,24.0,18.0
2022-02-01,150113,5,Despejado,0.0,0.0,,1014.0,6.0,15.0,20.0,24.0,18.0
2022-02-07,150113,6,Despejado,0.0,0.0,,,,,19.5,22.0,17.0
2022-02-08,150113,6,,,,,1016.0,2.0,11.0,,,
2022-02-14,150113,7,Despejado,0.0,0.0,,,,,20.0,24.0,18.0
2022-02-15,150113,7,,,,,1014.0,5.0,12.0,,,
2022-02-21,150113,8,Despejado,0.0,0.0,,,,,19.0,23.0,18.0
2022-02-22,150113,8,,,,,1013.0,3.0,10.0,,,
2022-02-28,150113,9,Niebla,0.0,0.0,,1014.0,8.0,12.0,19.0,24.0,18.0
2022-03-01,150113,9,Despejado,0.1,0.0,,1014.0,4.0,13.0,19.0,23.0,18.0
2022-03-08,150113,10,Despejado,0.0,0.0,,1013.0,4.0,10.0,19.0,27.0,19.0
2022-03-15,150113,11,,,,,1013.0,6.0,14.0,,,
2022-03-16,150113,11,Despejado,0.0,0.0,,,,,20.0,25.0,19.0
2022-03-22,150113,12,,,,,1013.0,5.0,13.0,,,
2022-03-23,150113,12,Despejado,0.0,0.0,,,,,19.0,22.0,17.0
2022-03-31,150113,13,Despejado,0.0,0.0,,1011.0,6.0,14.0,18.0,23.0,16.0
2022-04-01,150113,13,Despejado,0.0,0.0,,1015.0,4.0,13.0,17.0,21.0,16.0
2022-04-08,150113,14,Niebla,0.0,0.0,,1012.0,7.0,10.0,18.0,22.0,17.0
2022-04-15,150113,15,Niebla,0.0,0.0,,1014.0,7.0,12.0,17.0,20.0,15.0
2022-04-22,150113,16,Niebla,0.0,0.0,,1016.0,10.0,13.0,17.0,20.0,16.0
2022-04-30,150113,17,Niebla,0.0,0.0,,1013.0,5.0,11.0,16.0,21.0,15.0
2022-05-01,150113,17,Niebla,0.0,0.0,,1013.0,5.0,12.0,16.0,20.0,14.0
2022-05-08,150113,18,Niebla,0.0,0.0,,1018.0,7.0,14.0,16.0,19.0,15.0
