,Año,Semana,Ubigeo,casos,viento_prom,barrido_calle,separacion_basura,exposicion_basurales,exposicion_precipicios,exposicion_deslizamientos,agua_potable,sanitario_compartido,conserva_agua,purificacion_agua
5995,2023,16,150140,6.0,0.47063679346347526,0.9428046458605231,0.3761234326062674,0.0593359370420462,0.0033051541978919,0.0125989221144857,0.989747022777366,0.034179298564093,0.8365858877031783,0.9734281766506884
5996,2023,16,150141,1.0,0.47063679346347526,0.9739430171012508,0.179762510096439,0.2142366365031851,0.0061862860492255,0.0016233766233766,0.9946426784683512,0.0186748065962274,0.7708025147928994,0.9490672255095332
5997,2023,16,70106,30.0,2.624719519215207,0.875,0.6450264084507042,0.0213448091132413,0.0967741935483871,0.1532958770518338,0.9888888888888888,0.0618195887398636,0.9872212273686788,0.985432916064
5998,2023,16,150142,1.0,1.1886643687140526,0.5267857142857143,0.4732142857142857,0.0,0.0,0.0625,0.9642857142857144,0.1005131848034394,0.9907098829624306,0.9721108880255096
5999,2023,16,150143,17.0,0.11162300583818661,0.5317516583852572,0.5140624099167116,0.1556758597480946,0.0579337141331706,0.1411864531913882,0.9523507348487538,0.0981038807025438,0.9810721949447418,0.983137252738568
6000,2023,17,150102,26.0,0.11162300583818661,0.7908084949894624,0.4605116288163042,0.1957674751542425,0.0162222653668552,0.1176697173528101,0.972419235661271,0.0212714307388863,0.9606380241831748,0.9664694280078896
6001,2023,17,150103,104.0,-0.6064045694123906,0.9289772727272728,0.6959681306102777,0.1646396007321015,0.0111607142857142,0.0279017857142857,1.0,0.143437662530985,0.964593477994234,0.9807731526706018
6003,2023,17,70102,7.0,3.5222539882784285,0.89453125,0.375,0.0,0.0,0.0,1.0,0.0447921980135585,0.9450027645048052,0.9739860271221218
6005,2023,17,70101,4.0,3.5222539882784285,0.9267857142857142,0.434375,0.0284666332745033,0.003188775510204,0.0143008474576271,0.996875,0.1114945050794322,0.9865992241428604,0.9826306872278652
6006,2023,17,150106,135.0,-0.6064045694123906,0.8013392857142857,0.4585899014778324,0.389808362369338,0.0111607142857142,0.0334821428571428,1.0,0.1362153521635202,0.971677321796924,0.9618290846831332
6008,2023,17,150107,61.0,-1.3244321446629679,0.826728970820536,0.3994337606289205,0.109131870241481,0.0101986905260576,0.0476931890224991,0.9528927170629964,0.1324803157215657,0.9858554301752346,0.9850492641600436
6010,2023,17,150109,4.0,-2.401473507538834,0.851165261627018,0.4189711513187221,0.1395016948565943,0.0049585414790652,0.101578742086348,0.8028316600974085,0.1792518554986855,1.0,1.0
6011,2023,17,150110,186.0,1.0091574749014083,0.4598214285714285,0.3571428571428571,0.172207104212289,0.0,0.15625,0.96875,0.1401390078807336,0.9904894950208228,0.9746448711301448
6012,2023,17,150111,2.0,-0.42689767559974634,0.98773168660874,0.4786365109715169,0.0040373210542439,0.001729069512472,0.0011160714285714,0.9925920906655143,0.24758143081874,0.973580150600919,0.9724245182825064
6013,2023,17,150112,56.0,1.3681712625266969,0.924925625617098,0.3903573195887981,0.0763048284714931,0.0078101609227599,0.0148433177479445,0.9591614219032306,0.1410024535751616,0.987748028476106,0.9883370804692456
6014,2023,17,150113,1.0,1.7271850501519854,0.943778203103206,0.3344899863447116,0.0583668789948607,0.0077430129597357,0.0148893242681052,0.984665290391968,0.0,0.949021392808375,1.0
6015,2023,17,150114,30.0,-0.0678838879744577,0.9860536042151076,0.062003801375314,0.0076376004947433,0.0016803378724861,0.0026841056670602,0.9962030047886165,0.048958226895674,0.9155279469975292,1.0
6018,2023,17,150115,6.0,0.47063679346347526,0.946770889285231,0.3359616653963231,0.0377529493101572,0.0041321335628368,0.0138458581179468,0.98632619888591,0.1676693236624366,1.0,1.0
6019,2023,17,150101,1.0,1.3681712625266969,0.9598214285714286,0.3735119047619046,0.1853070175438596,0.0,0.0,1.0,0.1585156767764198,0.9969629431984054,0.9847754836456236
6020,2023,17,150116,7.0,1.5476781563393411,0.9903867449030712,0.0307357207361767,0.0096880797773654,0.0019278123139743,0.0005073051948051,0.9981628664721656,0.0,1.0,1.0
6021,2023,17,150117,22.0,1.7271850501519854,0.9816176470588236,0.4493098694088248,0.10546875,0.0,0.0,0.9908088235294118,0.0689149732837262,0.9900480427274112,0.9854249227346034
6022,2023,17,150118,60.0,-1.1449252508503236,0.9617199636240104,0.5310272715840497,0.2704574984620801,0.0079287865414884,0.2785987878016895,0.99734041712405,0.1464864555699817,0.9826968484121704,0.9874260355029586
6023,2023,17,150119,7.0,-0.247390781787102,1.0,0.2540322580645161,0.2265624999999999,0.0,0.0937499999999999,1.0,0.1049597968123229,0.996459818945026,1.0
6025,2023,17,70107,18.0,1.3681712625266969,0.9890276632484788,0.5695138827695866,0.0034721084675604,0.0032669106692209,0.2410689259364411,0.9930010514386944,0.1631751670440792,0.9842670908214832,0.9970472555816206
6027,2023,17,150123,3.0,-0.6064045694123906,0.8216417576469196,0.4016666790406219,0.1759164684725808,0.0136958179722039,0.0960382780583535,0.9655359002534502,0.0798731409979262,1.0,1.0
6028,2023,17,150124,1.0,0.6501436872761196,0.808663994045611,0.3701417901524303,0.1186977092703162,0.0079753312925831,0.0603572274074319,0.9708258291951914,0.0982848515794357,0.9830333340630072,0.9857302809360324
6030,2023,17,150125,90.0,1.3681712625266969,0.8938609266039104,0.4093239658702619,0.087280408368545,0.0046767492515777,0.0644111276011226,0.9659082664766914,0.1174396294655474,1.0,0.9781288613145016
6033,2023,17,150128,65.0,0.6501436872761196,0.9411977005382178,0.3785120070099764,0.0521132885973196,0.0055774477089426,0.0174965495208285,0.937812997406942,0.1618684417986081,0.9688287584958568,0.986750246631345
6035,2023,17,150130,1.0,0.47063679346347526,0.9422654568142106,0.3368481604362011,0.052743376224432,0.0081991621205176,0.0182605803366432,0.9832153370465302,0.0,0.9141864053106656,1.0
6037,2023,17,150132,395.0,-0.0678838879744577,0.5142045454545455,0.6511008522727272,0.1501556662515566,0.118646986501502,0.3614276799789805,1.0,0.1029754622454943,0.9898489871536272,0.9795462120831552
6038,2023,17,150133,117.0,1.1886643687140526,0.5578049786322703,0.5467577599876524,0.0050048147711691,0.001851090055468,0.0032928719008264,0.9964871210875336,0.1063315950970696,0.967921066082024,0.9883897306888724
6039,2023,17,150134,1.0,0.11162300583818661,0.961397070015752,0.342163065413706,0.078802294172655,0.0041321335628368,0.0175726273042861,0.9886463380106024,0.0518367107809156,0.9964656566846491,0.9969513085146746
6040,2023,17,150135,51.0,2.445212625402563,0.8991513181654027,0.2675441997518611,0.140625,0.0,0.0,1.0,0.0882854241468702,0.974697659904273,0.989336985506162
6042,2023,17,150137,2.0,-0.6961580163187128,1.0,0.2078284555446586,0.0,0.0,0.0,1.0,0.1628478091550913,0.9994397955253668,1.0
6043,2023,17,150138,1.0,0.2911298996508309,0.8411888353206181,0.3415650187942817,0.0932138586274823,0.008835075553381,0.0496083963965848,0.9748562627293936,0.0902176341289507,0.9855746082108564,0.9882217862797136
6044,2023,17,150139,2.0,1.1886643687140526,0.8964359825645782,0.4173515280412277,0.0983089081732965,0.0183653129762192,0.0673825507413633,0.9513443565693184,0.1881296636974855,0.9954483386436048,0.9989954954247956
6045,2023,17,150140,3.0,0.8296505810887639,0.9034828398896328,0.3589822130736271,0.100129393758453,0.0055774477089426,0.0212606810681947,0.9826981009368052,0.0335503407428883,0.8370680298308883,0.9734948763055272
6047,2023,17,70106,45.0,2.086198837777274,0.7890625,0.652742627640845,0.0269301878672547,0.1633064516129032,0.1590713644516224,0.98125,0.0620479217203106,0.9871984816337336,0.9852540770942646
6048,2023,17,150142,1.0,1.9066919439646297,0.2505580357142857,0.4056919642857143,0.0,0.0,0.10546875,0.9888392857142856,0.1008836565510345,0.9907506416634998,0.9723281374750964
6049,2023,17,150143,42.0,0.6501436872761196,0.2992369093744251,0.5820154708409079,0.2045994347340846,0.0848162710159642,0.1998778211731102,0.93904938948012,0.0972852211034102,0.9809061380972052,0.9830763916429568
6050,2023,18,150102,48.0,-0.6064045694123906,0.7951403326524942,0.460453133409445,0.2132948265810629,0.0121310314334009,0.1326718848305459,0.9733392002802136,0.0203593190115215,0.9611686390532544,0.9669214332675872
6051,2023,18,150103,152.0,-0.9654183570376793,1.0,0.6666666666666666,0.1666666666666667,0.0,0.0,1.0,0.1432411209482003,0.964844249648969,0.9807473996205732
6053,2023,18,70102,2.0,2.086198837777274,0.875,0.375,0.0,0.0,0.0,1.0,0.0446370740650953,0.9448522240568676,0.9736767387978555
6055,2023,18,70101,6.0,1.9066919439646297,0.9206349206349206,0.4444444444444444,0.0169491525423728,0.0,0.0169491525423728,1.0,0.111526917226131,0.9865191968071216,0.9824392677239776
6056,2023,18,150106,278.0,-0.7859114632250349,0.8571428571428571,0.4285714285714285,0.4285714285714285,0.0,0.0,1.0,0.1347656897641835,0.9716865202521549,0.9622977027773488
6058,2023,18,150107,97.0,-1.3244321446629679,0.8278476172309264,0.3844543909400613,0.1207199066141254,0.0066103083957838,0.0512434635294179,0.9526983903518034,0.1318880747805809,0.9857670973812306,0.9850152836634452
6059,2023,18,150108,5.0,1.9066919439646297,0.8417542172113059,0.3588234826124772,0.1099875007835929,0.0066103083957838,0.0412172379384751,0.9717726935870172,0.190887305912609,0.9900284527558942,0.9837041504061954
6060,2023,18,150109,13.0,-2.7604872951641224,0.8234072934952944,0.4039658089703373,0.1372249247442767,0.00810210811339,0.0939345937954601,0.9553282684116864,0.1814361558375056,1.0,1.0
6061,2023,18,150110,380.0,0.2911298996508309,0.5185185185185185,0.3703703703703703,0.1481481481481481,0.0,0.1851851851851852,0.9629629629629628,0.1390283596665356,0.9904566413710922,0.9748597902109704
6062,2023,18,150111,15.0,-0.247390781787102,1.0,0.5,0.0,0.0,0.0,1.0,0.2455164833337825,0.9746423706432158,0.9724648688394528
6063,2023,18,150112,125.0,0.6501436872761196,0.9257741168165018,0.4023171892358984,0.0780770289099545,0.0066103083957838,0.0207366512839449,0.9599554664885972,0.1401195021255558,0.987582293453049,0.98816495558664
6064,2023,18,150113,4.0,1.1886643687140526,0.9458121154047986,0.3492585020783656,0.053860840862366,0.0066103083957838,0.0207366512839449,0.9862283572019592,0.0,0.9428610036413292,1.0
6065,2023,18,150114,32.0,-0.247390781787102,1.0,0.0,0.0,0.0,0.0,1.0,0.0481497361120142,0.9133457427501608,1.0
6068,2023,18,150115,14.0,0.2911298996508309,0.9369136465602738,0.3673125910870001,0.0447442362194455,0.0066103083957838,0.0207366512839449,0.9830711952898054,0.1709679284773018,1.0,1.0
6069,2023,18,150101,11.0,0.8296505810887639,0.9523809523809524,0.3809523809523809,0.1578947368421053,0.0,0.0,1.0,0.1584009392761908,0.9965871623209372,0.984527716931826
6070,2023,18,150116,8.0,1.0091574749014083,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
6071,2023,18,150117,48.0,0.6501436872761196,1.0,0.4444444444444444,0.125,0.0,0.0,1.0,0.0682416177324238,0.9888371239622706,0.985429602708588
6072,2023,18,150118,87.0,-0.9654183570376793,1.0,0.5416666666666666,0.2916666666666667,0.0,0.3333333333333333,1.0,0.1456932245095373,0.9826030261726684,0.9875955374753452
6073,2023,18,150119,13.0,-0.7859114632250349,1.0,0.3333333333333333,0.2222222222222222,0.0,0.1111111111111111,1.0,0.1041903559861286,0.9960320141417588,1.0
6074,2023,18,150120,1.0,1.5476781563393411,0.945003526779889,0.3365498232640727,0.0570506335258428,0.0066103083957838,0.0257977666391779,0.9862283572019592,0.0595414201183431,0.9056922941664448,0.971256969731452
6075,2023,18,70107,34.0,1.0091574749014083,1.0,0.625,0.0,0.0,0.2857142857142857,1.0,0.1616625887177705,0.984092207978829,0.9966830975988528
6076,2023,18,150122,1.0,1.3681712625266969,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9855880143648263,1.0
6077,2023,18,150123,18.0,-1.1449252508503236,0.8332700521647796,0.3962770430388604,0.182167980493784,0.00810210811339,0.0952718303595966,0.964399159235196,0.0808103846762476,1.0,1.0
6079,2023,18,150121,2.0,1.5476781563393411,0.9419434204486936,0.3492585020783656,0.059921446922972,0.0066103083957838,0.0207366512839449,0.9858332371704756,0.1409824732340353,0.9468388716558764,0.9604935406063364
6080,2023,18,150125,187.0,0.6501436872761196,0.8300726420594939,0.4244856761042657,0.1105848573308502,0.0079285600366161,0.1001082068321278,0.9595949824908936,0.1175453095857922,1.0,0.9784875281005858
6083,2023,18,150128,132.0,0.47063679346347526,0.9303083858230732,0.3956967702128821,0.0617638975968232,0.0066103083957838,0.0207366512839449,0.9609226881564698,0.159834251709351,0.9686594890820144,0.9867732677910246
6085,2023,18,150130,4.0,0.47063679346347526,0.9419907912815334,0.3510666429181301,0.0536836301588395,0.0066103083957838,0.0207366512839449,0.9826633696748474,0.0,0.9095224045760288,1.0
6086,2023,18,150131,2.0,1.1886643687140526,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9896899036936144,1.0
6087,2023,18,150132,483.0,-0.247390781787102,0.5,0.6875,0.1333333333333333,0.0666666666666666,0.3333333333333333,1.0,0.1025899759474613,0.9897714465090024,0.9796218967154156
6088,2023,18,150133,245.0,0.8296505810887639,0.5,0.5714285714285714,0.0,0.0,0.0,1.0,0.1061371278280987,0.9679820593101996,0.988409079496576
6089,2023,18,150134,2.0,0.11162300583818661,0.9505234473334052,0.3353948992448577,0.0521596181085116,0.0066103083957838,0.0257977666391779,0.9856848848985909,0.0512042159931291,0.9960067028276506,0.9965581460981546
6090,2023,18,150135,94.0,1.1886643687140526,0.9230769230769232,0.2307692307692308,0.1666666666666667,0.0,0.0,1.0,0.0876100301643798,0.974576163651843,0.9893622913911184
6091,2023,18,150136,1.0,1.9066919439646297,1.0,0.4,0.0,0.0,0.0,1.0,0.0341554584603164,0.9018032667738378,0.977278738123497
6092,2023,18,150137,5.0,-2.8053640186172837,1.0,0.2,0.0,0.0,0.0,1.0,0.1628969135555857,0.9993427366613814,1.0
6094,2023,18,150139,8.0,1.0091574749014083,0.8954536973693484,0.4322396062907516,0.1106870760578567,0.0182432274480577,0.0860926061103857,0.9521693542299614,0.1865827171002034,0.9948983038965472,0.9987951340385792
6095,2023,18,150140,12.0,0.6501436872761196,0.8856092917210463,0.3525010026501089,0.1186718740840924,0.0066103083957838,0.0251978442289715,0.979494045554732,0.0328987914397113,0.8375878523786182,0.9735666490060734
6096,2023,18,150141,2.0,0.6501436872761196,1.0,0.125,0.375,0.0,0.0,1.0,0.023709681051813,0.776719674556213,0.9503821499013808
6097,2023,18,70106,83.0,1.0091574749014083,0.75,0.65625,0.032258064516129,0.1935483870967742,0.1612903225806452,0.9777777777777776,0.0622910828507891,0.987174498548072,0.9850711821694084
6098,2023,18,150142,6.0,1.1886643687140526,0.125,0.375,0.0,0.0,0.125,1.0,0.1012837539379709,0.9907905079202932,0.9725608453454544
6099,2023,18,150143,48.0,0.11162300583818661,0.1935483870967742,0.6129032258064516,0.2258064516129032,0.0967741935483871,0.2258064516129032,0.9333333333333332,0.0964411276297888,0.9807397000303266,0.9830164192840154
7804,2024,1,150105,1.0,1.0091574749014083,1.0,0.3306860042524117,0.0442370228374285,0.0141951186068833,0.0263791224272751,0.9985050014361652,0.0666666666666666,0.9,0.9777777777777776
7811,2024,1,150110,4.0,0.8296505810887639,0.3333333333333333,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.1666666666666667,1.0,0.0769230769230769,0.985,0.9904306220095692
7822,2024,1,150118,7.0,-0.7859114632250349,0.9090909090909092,0.7272727272727273,0.0,0.0909090909090909,0.0909090909090909,1.0,0.0923076923076923,0.9807692307692308,1.0
7825,2024,1,70107,1.0,1.0091574749014083,0.8976076555023923,0.50605079232,0.0442370228374285,0.0141951186068833,0.0447504141419166,0.9968499479716394,0.0769230769230769,0.9743589743589745,0.9743589743589745
7833,2024,1,150128,1.0,0.47063679346347526,1.0,0.6,0.0,0.0,0.25,1.0,0.0256410256410256,0.9565217391304348,0.9871794871794872
7837,2024,1,150132,1.0,-0.0678838879744577,0.5,0.625,0.0,0.0,0.1666666666666667,1.0,0.0914760914760914,0.982646420824295,0.98559670781893
7838,2024,1,150133,1.0,0.47063679346347526,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.1022727272727273,0.9753086419753086,0.9887640449438202
7840,2024,1,150135,1.0,1.7271850501519854,0.6842105263157895,0.3684210526315789,0.0555555555555555,0.0,0.0555555555555555,1.0,0.0593607305936073,0.9693877551020408,0.9908675799086758
7845,2024,1,150140,1.0,0.2911298996508309,1.0,0.5714285714285714,0.0,0.0,0.0,1.0,0.0,0.8857142857142857,0.98
7851,2024,2,150103,1.0,-0.0678838879744577,0.9954782608695651,0.4799844394317069,0.1628449197860962,0.1452138747028538,0.2931380228397934,1.0,0.1026209534089488,0.9775464188195072,0.9825970674536468
7855,2024,2,70101,1.0,1.3681712625266969,0.9986835443037976,0.514275105485232,0.1585880217785844,0.0,0.0,0.9891348595551224,0.1073123034944167,0.9771128569833868,0.9778270163658344
7856,2024,2,150106,1.0,0.2911298996508309,0.8061255230125524,0.6621810865191147,0.1279999999999999,0.0,0.0,1.0,0.0604952429994843,0.9662639420102114,0.9878132840392784
7859,2024,2,150108,1.0,0.47063679346347526,0.4106597938144329,0.5047947368421053,0.0,0.0,0.0,1.0,0.0791898921534809,0.9746907699216604,0.9869518171105858
7861,2024,2,150110,6.0,-2.7604872951641224,0.3933685714622962,0.1978864014798219,0.1417237295004764,0.1509933974136638,0.1544289649744195,0.9998281058693104,0.097898869771462,0.9708513086467224,0.9844954466394976
7863,2024,2,150112,1.0,0.8296505810887639,0.8014077246609248,0.4060965400797241,0.0442886490404875,0.0093202164054395,0.0536314919425515,0.9975908172198572,0.0927921128762388,0.9620495289431986,0.9849245968596098
7871,2024,2,150117,1.0,1.0091574749014083,0.0567272727272727,0.0381111268203025,0.0189090909090909,0.0,0.0,1.0,0.0980377574579968,0.9547884913178016,0.986198692370231
7872,2024,2,150118,2.0,-0.42689767559974634,0.939078375518841,0.668969696969697,0.0,0.062172628815228,0.0599129718922733,1.0,0.091184593162263,0.9781486587408852,0.9884913986636384
7875,2024,2,70107,1.0,0.8296505810887639,0.8859672053967462,0.5021318318956414,0.0457237454939205,0.0140045549649538,0.0473646730205654,0.996875024056362,0.0907943431723217,0.9682490467406696,0.9780230634861414
7877,2024,2,150123,3.0,-0.0678838879744577,0.9090881642445164,0.5416850852990773,0.0548365653110956,0.0099741880115049,0.0388559907156393,0.9984789613745306,0.0939993067564717,0.9748632358597172,0.992970798055206
